model_spec,source_model_spec,candidate_generator_model_spec,claim_id,target_family,source_mode,source_citation,label_basis,source_verdict,source_scoring_label,source_label_authority,source_result_path,synthetic_failure_family,known_negative_or_fragile_source,generated_candidate_count,candidate_count,unique_candidate_count,duplicate_candidate_count,valid_candidate_count,current_data_evaluated_count,blocked_candidate_count,supported_candidate_count,confirmed_candidate_count,selected_candidate_id,selection_reason,exploratory_confirmed_count,same_data_exploratory_confirmed_count,final_confirmed_count,contract_repair_supported_count,holdout_confirmed_count,any_supported_candidate_count,external_confirmed_count,same_underlying_data,excluded_evidence_used,external_evidence_used,excluded_evidence_query_count,excluded_evidence_status,evidence_freshness,analysis_non_identifiable_count,excluded_evidence_unavailable_count,execution_error_count,excluded_evidence_error_count,stopped_reason,transform_types,blocked_reasons,execution_errors,excluded_evidence_errors,final_labels,effective_final_labels
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,asd_q031,asd,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,asd_q032,asd,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,asd_q033,asd,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,moderator_or_subgroup;stronger_design,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,asd_q034,asd,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,asd_q035,asd,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,asd_q036,asd,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,moderator_or_subgroup;stronger_design,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,asd_q037,asd,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;fixed_estimand,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,asd_q038,asd,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,moderator_or_subgroup;stronger_design,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,asd_q039,asd,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,asd_q040,asd,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,asd_q041,asd,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,asd_q042,asd,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,moderator_or_subgroup;stronger_design,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,asd_q043,asd,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,moderator_or_subgroup;stronger_design,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,asd_q044,asd,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,moderator_or_subgroup;stronger_design,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,asd_q045,asd,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,asd_q046,asd,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,asd_q047,asd,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,asd_q048,asd,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,asd_q049,asd,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,moderator_or_subgroup;stronger_design,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,asd_q050,asd,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,moderator_or_subgroup;stronger_design,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,ad_aging_q027,ad_aging,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,1,1,1,1,1,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design,,,,fragile,fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,ad_aging_q028,ad_aging,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,1,1,1,1,1,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design,,,,fragile,fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,ad_aging_q029,ad_aging,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,1,1,1,1,1,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design,,,,fragile,fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,ad_aging_q030,ad_aging,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,1,1,1,1,1,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design,,,,fragile,fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,ad_aging_q032,ad_aging,llm_proposed,llm_proposed,llm_proposed,non_replicated,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,1,1,1,1,1,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design,,,,non_replicated,non_replicated
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,ad_aging_q034,ad_aging,llm_proposed,llm_proposed,llm_proposed,non_replicated,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,1,1,1,1,1,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design,,,,non_replicated,non_replicated
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,ad_aging_q035,ad_aging,llm_proposed,llm_proposed,llm_proposed,non_replicated,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,1,1,1,0,1,1,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design,,,,non_replicated,non_replicated
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,ad_aging_q036,ad_aging,llm_proposed,llm_proposed,llm_proposed,non_replicated,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,1,1,1,0,1,1,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design,,,,non_replicated,non_replicated
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,ad_aging_q037,ad_aging,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,ad_aging_q038,ad_aging,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,moderator_or_subgroup;stronger_design,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,ad_aging_q039,ad_aging,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,moderator_or_subgroup;stronger_design,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,ad_aging_q040,ad_aging,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,ad_aging_q041,ad_aging,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,ad_aging_q042,ad_aging,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,ad_aging_q043,ad_aging,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,1,1,1,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,moderator_or_subgroup;stronger_design,proposal_validation_failed,,,fragile,fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,ad_aging_q044,ad_aging,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;fixed_estimand,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,ad_aging_q045,ad_aging,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,moderator_or_subgroup;stronger_design,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,ad_aging_q048,ad_aging,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,ad_aging_q049,ad_aging,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q001,psychosis,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q002,psychosis,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,narrower_outcome_family;stronger_design,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q003,psychosis,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q004,psychosis,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,moderator_or_subgroup;stronger_design,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q005,psychosis,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q006,psychosis,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q007,psychosis,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,contract_correction;stronger_design,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q008,psychosis,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q013,psychosis,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q015,psychosis,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,moderator_or_subgroup;stronger_design,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q016,psychosis,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,moderator_or_subgroup;stronger_design,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q017,psychosis,llm_proposed,llm_proposed,llm_proposed,non_replicated,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,1,1,1,1,1,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design,,,,non_replicated,non_replicated
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q018,psychosis,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q019,psychosis,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q021,psychosis,llm_proposed,llm_proposed,llm_proposed,non_replicated,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,1,1,1,0,1,1,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design,,,,non_replicated,non_replicated
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q022,psychosis,llm_proposed,llm_proposed,llm_proposed,non_replicated,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,1,1,1,0,1,1,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design,,,,non_replicated,non_replicated
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q023,psychosis,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q024,psychosis,llm_proposed,llm_proposed,llm_proposed,non_replicated,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,1,1,1,1,1,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design,,,,non_replicated,non_replicated
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q025,psychosis,llm_proposed,llm_proposed,llm_proposed,non_replicated,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;stronger_design,,,,non_replicated;non_replicated,non_replicated;non_replicated
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q026,psychosis,llm_proposed,llm_proposed,llm_proposed,non_replicated,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,1,1,1,0,1,1,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design,,,,non_replicated,non_replicated
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q027,psychosis,llm_proposed,llm_proposed,llm_proposed,non_replicated,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,1,1,1,1,1,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design,,,,non_replicated,non_replicated
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q028,psychosis,llm_proposed,llm_proposed,llm_proposed,non_replicated,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,1,1,1,0,1,1,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design,,,,non_replicated,non_replicated
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q029,psychosis,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
openai:gpt-5.5,openai:gpt-5.5,openai:gpt-5.5,psychosis_q030,psychosis,llm_proposed,llm_proposed,llm_proposed,fragile,candidate_unknown,,review-stage/confirm-gates-all-gpt55/combined_benchmark_results.json,,False,2,2,2,0,2,2,0,0,0,,,0,0,0,0,0,0,0,False,False,False,0,not_requested,unknown,0,0,0,0,no_supported_candidate,stronger_design;moderator_or_subgroup,,,,fragile;fragile,fragile;fragile
